client_id,age,job,marital,education,credit_default,mortgage
15858,25,basic_9y,married,basic_9y,False,False
15859,54,basic_4y,married,basic_4y,False,True
15860,42,basic_4y,divorced,basic_4y,False,True
15861,32,basic_9y,married,basic_9y,False,True
15862,26,basic_4y,married,basic_4y,False,True
15863,28,high_school,married,high_school,False,True
15864,56,,married,,False,True
15865,22,,single,,False,False
15866,57,professional_course,married,professional_course,False,True
15867,31,university_degree,single,university_degree,False,True
15868,56,,married,,False,False
15869,30,basic_4y,single,basic_4y,False,True
15870,30,university_degree,single,university_degree,False,True
15871,58,university_degree,married,university_degree,False,True
15872,30,high_school,married,high_school,False,False
15873,29,high_school,single,high_school,False,True
15874,31,high_school,single,high_school,False,True
15875,39,professional_course,single,professional_course,False,False
15876,40,basic_9y,single,basic_9y,False,True
15877,40,basic_9y,single,basic_9y,False,False
15878,44,high_school,single,high_school,False,False
15879,30,university_degree,single,university_degree,False,False
15880,32,high_school,single,high_school,False,False
15881,42,basic_4y,married,basic_4y,False,False
15882,32,professional_course,married,professional_course,False,False
15883,33,university_degree,single,university_degree,False,True
15884,26,university_degree,single,university_degree,False,True
15885,46,basic_9y,divorced,basic_9y,False,False
15886,41,high_school,divorced,high_school,False,True
15887,31,high_school,divorced,high_school,False,True
15888,37,high_school,single,high_school,False,True
15889,26,high_school,single,high_school,False,False
15890,29,university_degree,single,university_degree,False,False
15891,29,basic_9y,married,basic_9y,False,True
15892,26,high_school,single,high_school,False,True
15893,26,high_school,single,high_school,False,True
15894,27,high_school,single,high_school,False,False
15895,33,high_school,married,high_school,False,False
15896,29,high_school,married,high_school,False,False
15897,31,high_school,divorced,high_school,False,True
15898,55,high_school,married,high_school,False,False
15899,46,high_school,married,high_school,False,False
15900,25,professional_course,single,professional_course,False,True
15901,30,university_degree,single,university_degree,False,False
15902,50,basic_9y,married,basic_9y,False,False
15903,37,high_school,single,high_school,False,True
15904,47,basic_6y,married,basic_6y,False,False
15905,30,high_school,married,high_school,False,True
15906,48,university_degree,divorced,university_degree,False,False
15907,37,high_school,married,high_school,False,False
15908,46,high_school,married,high_school,False,True
15909,58,university_degree,divorced,university_degree,False,True
15910,31,basic_9y,married,basic_9y,False,True
15911,42,basic_4y,married,basic_4y,False,True
15912,28,professional_course,single,professional_course,False,True
15913,30,university_degree,married,university_degree,False,False
15914,39,professional_course,single,professional_course,False,False
15915,35,high_school,divorced,high_school,False,True
15916,46,basic_9y,married,basic_9y,False,True
15917,57,university_degree,married,university_degree,False,True
15918,43,high_school,married,high_school,False,True
15919,43,high_school,married,high_school,False,True
15920,22,,single,,False,False
15921,48,high_school,divorced,high_school,False,True
15922,22,university_degree,single,university_degree,False,True
15923,46,university_degree,married,university_degree,False,False
15924,43,basic_9y,married,basic_9y,False,True
15925,30,basic_9y,single,basic_9y,False,False
15926,35,,married,,False,True
15927,32,high_school,married,high_school,False,True
15928,44,basic_9y,married,basic_9y,False,True
15929,33,basic_9y,married,basic_9y,False,False
15930,39,university_degree,married,university_degree,False,True
15931,33,,married,,False,False
15932,35,basic_4y,single,basic_4y,False,False
15933,29,high_school,married,high_school,False,True
15934,57,basic_4y,married,basic_4y,False,True
15935,41,university_degree,married,university_degree,False,False
15936,30,basic_9y,single,basic_9y,False,True
15937,49,university_degree,married,university_degree,False,False
15938,37,professional_course,divorced,professional_course,False,True
15939,30,basic_6y,married,basic_6y,False,False
15940,49,university_degree,married,university_degree,False,False
15941,32,basic_4y,married,basic_4y,False,True
15942,25,basic_9y,single,basic_9y,False,False
15943,43,basic_9y,married,basic_9y,False,True
15944,38,,married,,False,True
15945,36,basic_6y,single,basic_6y,False,False
15946,26,,single,,False,False
15947,29,,married,,False,False
15948,33,high_school,divorced,high_school,False,True
15949,27,basic_9y,single,basic_9y,False,True
15950,55,professional_course,married,professional_course,False,False
15951,39,university_degree,married,university_degree,False,True
15952,35,university_degree,single,university_degree,False,True
15953,27,university_degree,single,university_degree,False,True
15954,46,basic_4y,married,basic_4y,False,True
15955,36,high_school,married,high_school,False,True
15956,37,basic_9y,single,basic_9y,False,False
15957,28,basic_9y,married,basic_9y,False,True
15958,27,university_degree,single,university_degree,False,False
15959,23,high_school,single,high_school,False,True
15960,36,university_degree,married,university_degree,False,True
15961,32,basic_4y,married,basic_4y,False,False
15962,25,basic_9y,single,basic_9y,False,True
15963,32,high_school,married,high_school,False,False
15964,32,basic_4y,married,basic_4y,False,False
15965,30,high_school,single,high_school,False,False
15966,27,professional_course,single,professional_course,False,False
15967,32,basic_4y,married,basic_4y,False,True
15968,55,professional_course,married,professional_course,False,False
15969,24,high_school,single,high_school,False,True
15970,43,high_school,married,high_school,False,True
15971,36,high_school,married,high_school,False,True
15972,30,university_degree,single,university_degree,False,False
15973,33,university_degree,married,university_degree,False,False
15974,25,high_school,single,high_school,False,False
15975,33,basic_6y,married,basic_6y,False,False
15976,29,basic_9y,single,basic_9y,False,True
15977,29,basic_4y,single,basic_4y,False,False
15978,25,high_school,single,high_school,False,False
15979,48,basic_9y,married,basic_9y,False,False
15980,36,basic_9y,single,basic_9y,False,True
15981,45,basic_4y,married,basic_4y,False,True
15982,49,university_degree,married,university_degree,False,False
15983,24,high_school,single,high_school,False,True
15984,45,high_school,married,high_school,False,True
15985,51,basic_6y,married,basic_6y,False,True
15986,31,high_school,single,high_school,False,False
15987,41,high_school,divorced,high_school,False,False
15988,58,professional_course,married,professional_course,False,False
15989,37,,married,,False,True
15990,45,high_school,married,high_school,False,False
15991,53,basic_4y,divorced,basic_4y,False,False
15992,28,high_school,single,high_school,False,False
15993,42,university_degree,single,university_degree,False,False
15994,37,high_school,single,high_school,False,False
15995,38,basic_4y,divorced,basic_4y,False,True
15996,44,professional_course,married,professional_course,False,False
15997,44,professional_course,married,professional_course,False,False
15998,30,high_school,married,high_school,False,True
15999,48,high_school,single,high_school,False,False
16000,30,high_school,single,high_school,False,True
16001,54,university_degree,divorced,university_degree,False,True
16002,57,basic_6y,divorced,basic_6y,False,True
16003,37,university_degree,married,university_degree,False,True
16004,31,high_school,single,high_school,False,False
16005,27,basic_6y,single,basic_6y,False,False
16006,28,professional_course,married,professional_course,False,False
16007,38,high_school,single,high_school,False,True
16008,30,high_school,single,high_school,False,True
16009,35,high_school,divorced,high_school,False,False
16010,31,professional_course,married,professional_course,False,True
16011,39,basic_6y,married,basic_6y,False,True
16012,31,basic_6y,married,basic_6y,False,True
16013,59,basic_4y,married,basic_4y,False,False
16014,37,university_degree,married,university_degree,False,True
16015,33,professional_course,single,professional_course,False,True
16016,27,high_school,single,high_school,False,False
16017,56,university_degree,married,university_degree,False,False
16018,30,high_school,single,high_school,False,True
16019,29,professional_course,married,professional_course,False,True
16020,38,,single,,False,True
16021,59,basic_4y,married,basic_4y,False,False
16022,22,basic_6y,single,basic_6y,False,True
16023,33,basic_6y,married,basic_6y,False,True
16024,37,high_school,married,high_school,False,False
16025,41,high_school,divorced,high_school,False,True
16026,24,professional_course,married,professional_course,False,False
16027,40,university_degree,married,university_degree,False,False
16028,33,high_school,married,high_school,False,True
16029,33,university_degree,single,university_degree,False,False
16030,21,high_school,single,high_school,False,True
16031,33,basic_6y,married,basic_6y,False,False
16032,46,basic_4y,married,basic_4y,False,True
16033,31,university_degree,single,university_degree,False,True
16034,31,university_degree,single,university_degree,False,True
16035,31,university_degree,single,university_degree,False,True
16036,58,basic_4y,married,basic_4y,False,False
16037,35,basic_4y,divorced,basic_4y,False,True
16038,35,basic_4y,divorced,basic_4y,False,True
16039,36,high_school,single,high_school,False,False
16040,36,high_school,single,high_school,False,False
16041,58,basic_4y,married,basic_4y,False,False
16042,36,high_school,single,high_school,False,False
16043,33,basic_9y,married,basic_9y,False,True
16044,46,basic_4y,divorced,basic_4y,False,True
16045,33,high_school,single,high_school,False,True
16046,27,basic_4y,married,basic_4y,False,True
16047,46,basic_4y,divorced,basic_4y,False,True
16048,27,basic_4y,married,basic_4y,False,True
16049,54,high_school,married,high_school,False,False
16050,27,university_degree,single,university_degree,False,True
16051,46,basic_4y,divorced,basic_4y,False,False
16052,27,high_school,single,high_school,False,True
16053,23,basic_9y,single,basic_9y,False,True
16054,28,high_school,single,high_school,False,False
16055,35,,married,,False,True
16056,35,,married,,False,False
16057,44,professional_course,married,professional_course,False,True
16058,38,basic_4y,married,basic_4y,False,False
16059,39,high_school,single,high_school,False,True
16060,27,basic_9y,single,basic_9y,False,True
16061,33,basic_6y,married,basic_6y,False,True
16062,30,basic_9y,divorced,basic_9y,False,True
16063,44,professional_course,married,professional_course,False,False
16064,30,high_school,single,high_school,False,True
16065,30,high_school,single,high_school,False,False
16066,45,high_school,married,high_school,False,False
16067,40,high_school,married,high_school,False,False
16068,22,high_school,single,high_school,False,True
16069,32,,single,,False,True
16070,60,basic_6y,married,basic_6y,False,False
16071,59,basic_6y,married,basic_6y,False,True
16072,35,high_school,single,high_school,False,True
16073,59,basic_6y,married,basic_6y,False,True
16074,33,professional_course,single,professional_course,False,False
16075,40,university_degree,single,university_degree,False,False
16076,37,university_degree,married,university_degree,False,True
16077,59,basic_6y,married,basic_6y,False,True
16078,56,basic_4y,married,basic_4y,False,False
16079,35,high_school,single,high_school,False,True
16080,35,high_school,single,high_school,False,False
16081,35,high_school,single,high_school,False,True
16082,35,high_school,single,high_school,False,True
16083,31,professional_course,married,professional_course,False,False
16084,37,high_school,single,high_school,False,False
16085,56,,married,,False,True
16086,35,high_school,single,high_school,False,False
16087,26,basic_9y,single,basic_9y,False,True
16088,46,,married,,False,True
16089,26,basic_4y,married,basic_4y,False,False
16090,24,university_degree,married,university_degree,False,False
16091,38,,single,,False,False
16092,24,professional_course,married,professional_course,False,False
16093,30,basic_9y,married,basic_9y,False,False
16094,37,,single,,False,False
16095,57,basic_4y,divorced,basic_4y,False,True
16096,48,basic_4y,single,basic_4y,False,False
16097,24,basic_6y,single,basic_6y,False,False
16098,54,high_school,married,high_school,False,False
16099,38,basic_4y,married,basic_4y,False,True
16100,25,basic_9y,married,basic_9y,False,True
16101,55,,married,,False,True
16102,30,university_degree,single,university_degree,False,True
16103,30,university_degree,single,university_degree,False,False
16104,41,basic_9y,married,basic_9y,False,True
16105,37,high_school,married,high_school,False,True
16106,41,basic_9y,married,basic_9y,False,True
16107,49,university_degree,married,university_degree,False,False
16108,41,university_degree,single,university_degree,False,False
16109,23,basic_9y,single,basic_9y,False,False
16110,36,university_degree,married,university_degree,False,True
16111,30,high_school,single,high_school,False,False
16112,27,university_degree,single,university_degree,False,True
16113,26,basic_6y,single,basic_6y,False,False
16114,35,,married,,False,True
16115,38,basic_4y,married,basic_4y,False,False
16116,59,basic_6y,married,basic_6y,False,True
16117,32,basic_4y,married,basic_4y,False,True
16118,44,basic_6y,married,basic_6y,False,True
16119,31,university_degree,single,university_degree,False,True
16120,30,high_school,single,high_school,False,False
16121,27,university_degree,single,university_degree,False,True
16122,27,university_degree,single,university_degree,False,False
16123,27,university_degree,single,university_degree,False,True
16124,27,university_degree,single,university_degree,False,True
16125,32,basic_4y,married,basic_4y,False,False
16126,40,university_degree,married,university_degree,False,False
16127,31,high_school,single,high_school,False,True
16128,39,professional_course,married,professional_course,False,False
16129,39,professional_course,married,professional_course,False,False
16130,23,basic_9y,single,basic_9y,False,False
16131,56,,married,,False,False
16132,29,university_degree,single,university_degree,False,False
16133,35,university_degree,divorced,university_degree,False,False
16134,30,university_degree,single,university_degree,False,False
16135,30,high_school,single,high_school,False,False
16136,32,basic_6y,married,basic_6y,False,False
16137,35,basic_9y,divorced,basic_9y,False,True
16138,34,high_school,single,high_school,False,False
16139,29,professional_course,married,professional_course,False,False
16140,49,basic_9y,married,basic_9y,False,True
16141,26,basic_6y,single,basic_6y,False,False
16142,46,basic_9y,married,basic_9y,False,True
16143,35,university_degree,married,university_degree,False,True
16144,32,basic_9y,married,basic_9y,False,True
16145,58,basic_4y,married,basic_4y,False,False
16146,49,basic_9y,married,basic_9y,False,False
16147,58,basic_4y,married,basic_4y,False,False
16148,58,basic_4y,married,basic_4y,False,False
16149,50,basic_4y,married,basic_4y,False,False
16150,36,professional_course,divorced,professional_course,False,True
16151,58,basic_4y,married,basic_4y,False,True
16152,58,basic_4y,married,basic_4y,False,False
16153,45,high_school,married,high_school,False,False
16154,26,basic_6y,single,basic_6y,False,True
16155,31,professional_course,single,professional_course,False,True
16156,35,university_degree,married,university_degree,False,False
16157,26,university_degree,single,university_degree,False,True
16158,35,university_degree,married,university_degree,False,True
16159,40,basic_9y,married,basic_9y,False,True
16160,28,high_school,single,high_school,False,False
16161,46,university_degree,married,university_degree,False,False
16162,55,,divorced,,False,False
16163,25,high_school,single,high_school,False,True
16164,53,professional_course,divorced,professional_course,False,True
16165,35,university_degree,divorced,university_degree,False,True
16166,49,high_school,single,high_school,False,True
16167,22,high_school,single,high_school,False,True
16168,48,university_degree,single,university_degree,False,True
16169,56,basic_4y,married,basic_4y,False,False
16170,39,basic_4y,married,basic_4y,False,False
16171,31,high_school,single,high_school,False,False
16172,31,high_school,single,high_school,False,False
16173,45,professional_course,divorced,professional_course,False,True
16174,35,,divorced,,False,True
16175,37,university_degree,married,university_degree,False,True
16176,33,professional_course,single,professional_course,False,False
16177,49,high_school,married,high_school,False,False
16178,27,basic_6y,single,basic_6y,False,False
16179,36,,single,,False,False
16180,42,university_degree,married,university_degree,False,True
16181,36,,single,,False,False
16182,34,high_school,single,high_school,False,False
16183,27,basic_6y,single,basic_6y,False,False
16184,57,university_degree,married,university_degree,False,False
16185,57,university_degree,married,university_degree,False,False
16186,49,basic_4y,married,basic_4y,False,True
16187,51,university_degree,married,university_degree,False,True
16188,28,high_school,single,high_school,False,True
16189,44,university_degree,married,university_degree,False,True
16190,41,,married,,False,True
16191,52,professional_course,divorced,professional_course,False,False
16192,45,professional_course,divorced,professional_course,False,True
16193,33,professional_course,single,professional_course,False,False
16194,30,university_degree,single,university_degree,False,True
16195,48,basic_4y,married,basic_4y,False,True
16196,36,high_school,single,high_school,False,False
16197,31,high_school,single,high_school,False,False
16198,29,high_school,single,high_school,False,True
16199,48,basic_4y,married,basic_4y,False,True
16200,28,high_school,single,high_school,False,True
16201,58,basic_4y,married,basic_4y,False,False
16202,45,high_school,married,high_school,False,False
16203,49,basic_4y,married,basic_4y,False,True
16204,28,high_school,married,high_school,False,False
16205,40,high_school,married,high_school,False,False
16206,50,university_degree,married,university_degree,False,False
16207,46,professional_course,married,professional_course,False,False
16208,44,high_school,married,high_school,False,True
16209,27,university_degree,single,university_degree,False,False
16210,31,basic_4y,single,basic_4y,False,True
16211,35,professional_course,married,professional_course,False,False
16212,53,,single,,False,False
16213,39,basic_9y,married,basic_9y,False,False
16214,33,basic_9y,divorced,basic_9y,False,False
16215,35,basic_4y,divorced,basic_4y,False,False
16216,31,university_degree,single,university_degree,False,True
16217,51,basic_9y,married,basic_9y,False,True
16218,38,basic_4y,married,basic_4y,False,True
16219,48,professional_course,single,professional_course,False,True
16220,41,basic_9y,married,basic_9y,False,True
16221,27,university_degree,single,university_degree,False,True
16222,27,university_degree,single,university_degree,False,True
16223,27,university_degree,single,university_degree,False,True
16224,27,university_degree,single,university_degree,False,True
16225,27,university_degree,single,university_degree,False,False
16226,27,university_degree,single,university_degree,False,True
16227,37,,single,,False,True
16228,28,high_school,single,high_school,False,False
16229,35,university_degree,married,university_degree,False,False
16230,28,high_school,single,high_school,False,True
16231,40,university_degree,married,university_degree,False,True
16232,42,university_degree,married,university_degree,False,True
16233,41,,divorced,,False,True
16234,33,professional_course,single,professional_course,False,False
16235,26,high_school,married,high_school,False,True
16236,26,basic_6y,single,basic_6y,False,True
16237,24,high_school,single,high_school,False,False
16238,30,university_degree,single,university_degree,False,False
16239,27,basic_6y,married,basic_6y,False,True
16240,43,,divorced,,False,True
16241,30,university_degree,single,university_degree,False,True
16242,49,high_school,divorced,high_school,False,True
16243,49,basic_9y,married,basic_9y,False,True
16244,51,basic_9y,married,basic_9y,False,True
16245,40,,divorced,,False,True
16246,43,university_degree,married,university_degree,False,True
16247,43,university_degree,married,university_degree,False,True
16248,27,high_school,single,high_school,False,True
16249,38,basic_6y,married,basic_6y,False,False
16250,31,high_school,single,high_school,False,False
16251,31,basic_6y,married,basic_6y,False,True
16252,23,basic_9y,single,basic_9y,False,True
16253,25,,single,,False,True
16254,33,basic_6y,married,basic_6y,False,True
16255,36,high_school,single,high_school,False,False
16256,58,basic_4y,married,basic_4y,False,False
16257,29,university_degree,married,university_degree,False,True
16258,54,basic_4y,divorced,basic_4y,False,True
16259,53,university_degree,married,university_degree,False,False
16260,41,high_school,married,high_school,False,True
16261,48,basic_4y,divorced,basic_4y,False,True
16262,30,high_school,single,high_school,False,True
16263,50,basic_4y,married,basic_4y,False,True
16264,27,university_degree,married,university_degree,False,True
16265,24,professional_course,married,professional_course,False,False
16266,37,professional_course,divorced,professional_course,False,False
16267,27,university_degree,single,university_degree,False,False
16268,32,basic_9y,single,basic_9y,False,True
16269,60,illiterate,married,illiterate,False,True
16270,35,professional_course,single,professional_course,False,False
16271,49,high_school,single,high_school,False,True
16272,43,,divorced,,False,True
16273,33,high_school,single,high_school,False,True
16274,37,high_school,single,high_school,False,False
16275,28,high_school,single,high_school,False,False
16276,48,university_degree,single,university_degree,False,False
16277,38,,single,,False,True
16278,27,university_degree,single,university_degree,False,False
16279,27,,single,,False,False
16280,34,basic_4y,married,basic_4y,False,True
16281,34,,married,,False,False
16282,38,basic_4y,divorced,basic_4y,False,True
16283,44,basic_4y,married,basic_4y,False,False
16284,58,basic_4y,married,basic_4y,False,True
16285,54,high_school,married,high_school,False,True
16286,56,basic_4y,married,basic_4y,False,False
16287,23,high_school,single,high_school,False,False
16288,41,basic_9y,married,basic_9y,False,False
16289,57,university_degree,married,university_degree,False,False
16290,47,,single,,False,True
16291,28,basic_9y,married,basic_9y,False,False
16292,33,basic_6y,married,basic_6y,False,False
16293,41,,single,,False,False
16294,51,basic_9y,married,basic_9y,False,True
16295,48,university_degree,single,university_degree,False,False
16296,29,basic_9y,single,basic_9y,False,True
16297,29,university_degree,married,university_degree,False,True
16298,24,,single,,False,False
16299,33,high_school,single,high_school,False,True
16300,20,high_school,single,high_school,False,False
16301,24,,single,,False,False
16302,38,basic_6y,married,basic_6y,False,True
16303,40,university_degree,married,university_degree,False,False
16304,44,basic_6y,married,basic_6y,False,False
16305,36,university_degree,divorced,university_degree,False,True
16306,34,basic_6y,married,basic_6y,False,True
16307,27,basic_9y,single,basic_9y,False,True
16308,47,,single,,False,True
16309,27,basic_6y,single,basic_6y,False,True
16310,46,basic_4y,married,basic_4y,False,False
16311,51,basic_9y,married,basic_9y,False,False
16312,43,university_degree,married,university_degree,False,True
16313,38,basic_6y,married,basic_6y,False,False
16314,41,high_school,divorced,high_school,False,True
16315,30,university_degree,single,university_degree,False,True
16316,24,high_school,single,high_school,False,False
16317,26,university_degree,single,university_degree,False,True
16318,25,high_school,single,high_school,False,False
16319,37,professional_course,divorced,professional_course,False,True
16320,26,basic_9y,single,basic_9y,False,True
16321,35,high_school,single,high_school,False,True
16322,36,basic_6y,married,basic_6y,False,True
16323,55,university_degree,married,university_degree,False,True
16324,53,university_degree,married,university_degree,False,True
16325,23,university_degree,single,university_degree,False,True
16326,38,high_school,married,high_school,False,True
16327,41,,divorced,,False,True
16328,51,basic_4y,married,basic_4y,False,True
16329,35,university_degree,divorced,university_degree,False,True
16330,31,high_school,single,high_school,False,True
16331,22,basic_9y,married,basic_9y,False,True
16332,20,high_school,single,high_school,False,True
16333,57,professional_course,divorced,professional_course,False,False
16334,52,university_degree,married,university_degree,False,True
16335,35,basic_4y,married,basic_4y,False,True
16336,35,basic_4y,married,basic_4y,False,False
16337,31,high_school,single,high_school,False,False
16338,28,basic_9y,married,basic_9y,False,False
16339,29,basic_9y,single,basic_9y,False,True
16340,29,basic_9y,single,basic_9y,False,True
16341,50,university_degree,married,university_degree,False,False
16342,48,professional_course,married,professional_course,False,False
16343,29,basic_9y,single,basic_9y,False,True
16344,32,basic_9y,single,basic_9y,False,True
16345,29,basic_9y,single,basic_9y,False,False
16346,35,,married,,False,True
16347,29,basic_9y,single,basic_9y,False,True
16348,53,,single,,False,True
16349,31,,married,,False,False
16350,31,university_degree,single,university_degree,False,False
16351,30,university_degree,married,university_degree,False,False
16352,27,basic_9y,single,basic_9y,False,False
16353,59,basic_9y,divorced,basic_9y,False,True
16354,34,basic_9y,married,basic_9y,False,True
16355,30,university_degree,married,university_degree,False,True
16356,24,basic_9y,single,basic_9y,False,False
16357,24,,married,,False,True
16358,31,basic_6y,married,basic_6y,False,False
16359,44,basic_4y,married,basic_4y,False,False
16360,21,basic_9y,single,basic_9y,False,True
16361,25,basic_9y,single,basic_9y,False,True
16362,30,,married,,False,False
16363,39,,married,,False,False
16364,59,,married,,False,False
16365,36,university_degree,married,university_degree,False,True
16366,36,university_degree,married,university_degree,False,False
16367,32,university_degree,married,university_degree,False,False
16368,21,basic_9y,married,basic_9y,False,False
16369,26,high_school,single,high_school,False,True
16370,26,high_school,single,high_school,False,True
16371,28,high_school,single,high_school,False,True
16372,32,basic_6y,divorced,basic_6y,False,True
16373,42,basic_4y,married,basic_4y,False,False
16374,49,basic_9y,divorced,basic_9y,False,True
16375,35,professional_course,married,professional_course,False,True
16376,41,basic_6y,single,basic_6y,False,False
16377,43,university_degree,married,university_degree,False,True
16378,27,high_school,single,high_school,False,True
16379,30,university_degree,married,university_degree,False,False
16380,31,high_school,single,high_school,False,True
16381,48,basic_9y,married,basic_9y,False,True
16382,56,basic_4y,single,basic_4y,False,False
16383,31,basic_9y,married,basic_9y,False,False
16384,59,basic_9y,married,basic_9y,False,True
16385,32,high_school,single,high_school,False,True
16386,58,university_degree,married,university_degree,False,False
16387,58,university_degree,married,university_degree,False,False
16388,58,university_degree,married,university_degree,False,False
16389,32,university_degree,married,university_degree,False,True
16390,45,basic_4y,married,basic_4y,False,False
16391,31,high_school,single,high_school,False,True
16392,31,high_school,single,high_school,False,True
16393,24,basic_9y,single,basic_9y,False,False
16394,24,basic_9y,single,basic_9y,False,True
16395,38,basic_6y,married,basic_6y,False,True
16396,23,professional_course,single,professional_course,False,False
16397,23,professional_course,single,professional_course,False,False
16398,23,professional_course,single,professional_course,False,True
16399,23,professional_course,single,professional_course,False,False
16400,23,professional_course,single,professional_course,False,True
16401,23,professional_course,single,professional_course,False,False
16402,59,,married,,False,False
16403,23,professional_course,single,professional_course,False,True
16404,38,university_degree,divorced,university_degree,False,True
16405,34,high_school,single,high_school,False,True
16406,33,basic_4y,married,basic_4y,False,True
16407,56,basic_9y,married,basic_9y,False,True
16408,28,high_school,single,high_school,False,False
16409,26,university_degree,single,university_degree,False,False
16410,40,basic_4y,married,basic_4y,False,True
16411,30,basic_9y,married,basic_9y,False,True
16412,33,university_degree,single,university_degree,False,True
16413,30,high_school,single,high_school,False,False
16414,31,basic_4y,married,basic_4y,False,True
16415,31,basic_4y,married,basic_4y,False,True
16416,31,basic_4y,married,basic_4y,False,True
16417,24,basic_9y,single,basic_9y,False,True
16418,38,basic_6y,married,basic_6y,False,True
16419,49,professional_course,married,professional_course,False,False
16420,30,high_school,single,high_school,False,True
16421,35,high_school,married,high_school,False,False
16422,39,basic_6y,married,basic_6y,False,True
16423,55,basic_4y,married,basic_4y,False,True
16424,39,basic_6y,married,basic_6y,False,True
16425,32,basic_6y,divorced,basic_6y,False,True
16426,31,high_school,single,high_school,False,True
16427,40,university_degree,married,university_degree,False,False
16428,50,basic_6y,married,basic_6y,False,True
16429,31,high_school,single,high_school,False,True
16430,55,basic_4y,married,basic_4y,False,False
16431,24,basic_9y,single,basic_9y,False,True
16432,48,professional_course,divorced,professional_course,False,True
16433,36,high_school,married,high_school,False,True
16434,53,university_degree,married,university_degree,False,False
16435,36,high_school,married,high_school,False,True
16436,32,high_school,single,high_school,False,True
16437,39,basic_6y,married,basic_6y,False,False
16438,42,university_degree,married,university_degree,False,False
16439,21,basic_9y,married,basic_9y,False,True
16440,40,university_degree,divorced,university_degree,False,False
16441,51,basic_4y,single,basic_4y,False,False
16442,26,,married,,False,True
16443,59,basic_9y,divorced,basic_9y,False,True
16444,26,high_school,single,high_school,False,False
16445,25,university_degree,single,university_degree,False,True
16446,49,basic_4y,married,basic_4y,False,True
16447,21,basic_9y,married,basic_9y,False,False
16448,34,professional_course,married,professional_course,False,True
16449,40,basic_6y,married,basic_6y,False,True
16450,34,high_school,married,high_school,False,False
16451,37,basic_9y,single,basic_9y,False,True
16452,32,high_school,single,high_school,False,True
16453,39,basic_9y,married,basic_9y,False,False
16454,29,university_degree,single,university_degree,False,True
16455,44,university_degree,married,university_degree,False,True
16456,31,basic_9y,married,basic_9y,False,True
16457,39,,married,,False,True
16458,30,high_school,single,high_school,False,True
16459,31,basic_9y,divorced,basic_9y,False,True
16460,43,university_degree,divorced,university_degree,False,False
16461,37,professional_course,married,professional_course,False,True
16462,27,basic_9y,single,basic_9y,False,True
16463,48,basic_9y,married,basic_9y,False,True
16464,24,basic_9y,single,basic_9y,False,True
16465,48,basic_9y,married,basic_9y,False,True
16466,24,basic_9y,single,basic_9y,False,False
16467,44,professional_course,married,professional_course,False,False
16468,25,basic_4y,single,basic_4y,False,True
16469,24,basic_6y,single,basic_6y,False,False
16470,31,high_school,single,high_school,False,True
16471,38,,married,,False,True
16472,46,high_school,married,high_school,False,True
16473,31,basic_6y,married,basic_6y,False,False
16474,37,high_school,divorced,high_school,False,True
16475,48,basic_6y,married,basic_6y,False,False
16476,28,university_degree,single,university_degree,False,True
16477,36,high_school,married,high_school,False,False
16478,40,high_school,married,high_school,False,False
16479,33,basic_4y,married,basic_4y,False,True
16480,32,basic_6y,divorced,basic_6y,False,True
16481,46,high_school,married,high_school,False,True
16482,28,university_degree,single,university_degree,False,True
16483,31,basic_4y,married,basic_4y,False,True
16484,31,basic_9y,married,basic_9y,False,False
16485,26,university_degree,single,university_degree,False,True
16486,57,basic_9y,married,basic_9y,False,False
16487,36,university_degree,married,university_degree,False,False
16488,30,basic_6y,single,basic_6y,False,True
16489,30,university_degree,married,university_degree,False,True
16490,42,university_degree,married,university_degree,False,False
16491,31,high_school,single,high_school,False,False
16492,39,high_school,married,high_school,False,False
16493,24,basic_9y,single,basic_9y,False,True
16494,39,,married,,False,False
16495,57,basic_9y,single,basic_9y,False,True
16496,24,basic_9y,single,basic_9y,False,True
16497,21,basic_9y,married,basic_9y,False,True
16498,36,basic_6y,single,basic_6y,False,True
16499,44,basic_6y,married,basic_6y,False,False
16500,30,university_degree,married,university_degree,False,True
16501,36,high_school,married,high_school,False,False
16502,32,high_school,single,high_school,False,False
16503,38,high_school,married,high_school,False,True
16504,25,basic_6y,single,basic_6y,False,False
16505,32,professional_course,married,professional_course,False,False
16506,40,university_degree,married,university_degree,False,False
16507,22,high_school,single,high_school,False,True
16508,29,,divorced,,False,False
16509,51,basic_4y,single,basic_4y,False,True
16510,47,,single,,False,True
16511,36,basic_9y,married,basic_9y,False,False
16512,26,high_school,single,high_school,False,True
16513,26,high_school,single,high_school,False,False
16514,36,basic_9y,married,basic_9y,False,False
16515,44,basic_6y,married,basic_6y,False,False
16516,25,basic_9y,single,basic_9y,False,False
16517,55,university_degree,married,university_degree,False,True
16518,30,basic_6y,married,basic_6y,False,True
16519,33,high_school,married,high_school,False,True
16520,39,university_degree,single,university_degree,False,False
16521,24,,married,,False,True
16522,28,university_degree,married,university_degree,False,False
16523,53,high_school,married,high_school,False,False
16524,28,high_school,single,high_school,False,False
16525,30,university_degree,married,university_degree,False,False
16526,26,high_school,single,high_school,False,False
16527,30,university_degree,married,university_degree,False,True
16528,25,university_degree,single,university_degree,False,False
16529,36,university_degree,married,university_degree,False,True
16530,37,university_degree,married,university_degree,False,True
